timestamp,rpm_reduction_percent,rpm_actual,current,expected_current,current_deviation_percent,efficiency_index,ambient_temperature,ambient_humidity,estimated_temperature,vibration,vibration_level,health_score,fault_type,failure_probability,maintenance
2026-06-22 12:38:18,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:38:19,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:38:20,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:38:21,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:38:22,20.0,800.0,0.2,0.21,4.76,80.0,25.8,61.1,30.8,0.0,NONE,91.52,Normal,8.48,NO
2026-06-22 12:38:23,20.0,800.0,0.2,0.21,4.76,80.0,25.8,61.1,30.8,0.0,NONE,91.52,Normal,8.48,NO
2026-06-22 12:38:24,20.0,800.0,0.21,0.21,0.0,80.0,25.8,61.1,31.05,0.0,NONE,92.0,Normal,8.0,NO
2026-06-22 12:38:25,20.0,800.0,0.09,0.21,57.14,80.0,25.9,61.0,28.25,0.0064,NONE,86.09,Normal,13.91,NO
2026-06-22 12:38:26,20.0,800.0,0.21,0.21,0.0,80.0,25.9,61.3,31.25,0.0064,NONE,91.81,Normal,8.19,NO
2026-06-22 12:38:27,20.0,800.0,0.21,0.21,0.0,80.0,25.9,61.3,31.25,0.0064,NONE,91.81,Normal,8.19,NO
2026-06-22 12:38:28,20.0,800.0,0.21,0.21,0.0,80.0,25.9,61.3,31.25,0.0064,NONE,91.81,Normal,8.19,NO
2026-06-22 12:38:29,40.0,600.0,0.21,0.17,23.53,60.0,25.9,61.3,31.25,0.0064,NONE,81.46,Normal,18.54,NO
2026-06-22 12:38:30,40.0,600.0,0.21,0.17,23.53,60.0,25.9,61.1,31.25,0.0064,NONE,81.46,Normal,18.54,NO
2026-06-22 12:38:31,40.0,600.0,0.21,0.17,23.53,60.0,25.9,61.3,31.38,0.0155,NONE,81.18,Normal,18.82,NO
2026-06-22 12:38:32,40.0,600.0,0.21,0.17,23.53,60.0,25.9,61.3,31.52,0.0247,NONE,80.91,Normal,19.09,NO
2026-06-22 12:38:33,40.0,600.0,0.21,0.17,23.53,60.0,25.9,61.3,31.52,0.0247,NONE,80.91,Normal,19.09,NO
2026-06-22 12:38:34,60.0,400.0,0.2,0.13,53.85,40.0,25.9,62.0,31.39,0.033,NONE,69.62,Mechanical_Vibration,30.38,NO
2026-06-22 12:38:35,60.0,400.0,0.21,0.13,61.54,40.0,25.9,62.0,31.75,0.0397,NONE,68.66,Mechanical_Vibration,31.34,NO
2026-06-22 12:38:36,60.0,400.0,0.2,0.13,53.85,40.0,25.9,61.6,31.62,0.048,NONE,69.17,Mechanical_Vibration,30.83,NO
2026-06-22 12:38:37,60.0,400.0,0.2,0.13,53.85,40.0,25.9,61.6,31.62,0.048,NONE,69.17,Mechanical_Vibration,30.83,NO
2026-06-22 12:38:38,60.0,400.0,0.19,0.13,46.15,40.0,25.9,61.4,31.49,0.0562,NONE,69.7,Mechanical_Vibration,30.3,NO
2026-06-22 12:38:39,60.0,400.0,0.19,0.13,46.15,40.0,25.9,61.4,31.49,0.0562,NONE,69.7,Mechanical_Vibration,30.3,NO
2026-06-22 12:38:40,80.0,200.0,0.2,0.09,122.22,20.0,25.9,62.1,32.05,0.0766,LOW,53.48,Mechanical_Vibration,46.52,YES
2026-06-22 12:38:41,80.0,200.0,0.2,0.09,122.22,20.0,25.9,62.1,32.05,0.0766,LOW,53.48,Mechanical_Vibration,46.52,YES
2026-06-22 12:38:42,80.0,200.0,0.21,0.09,133.33,20.0,25.9,61.4,32.43,0.0856,LOW,52.1,Mechanical_Vibration,47.9,YES
2026-06-22 12:38:43,80.0,200.0,0.2,0.09,122.22,20.0,25.9,61.4,32.21,0.0871,LOW,53.16,Mechanical_Vibration,46.84,YES
2026-06-22 12:38:44,80.0,200.0,0.2,0.09,122.22,20.0,25.9,61.4,32.21,0.0871,LOW,53.16,Mechanical_Vibration,46.84,YES
2026-06-22 12:38:45,100.0,0.0,0.21,0.05,320.0,0.0,25.9,61.5,32.49,0.0891,LOW,25.33,Stopped_Idle,74.67,YES
2026-06-22 12:38:46,100.0,0.0,0.21,0.05,320.0,0.0,25.9,61.5,32.54,0.0928,LOW,25.22,Stopped_Idle,74.78,YES
2026-06-22 12:38:47,100.0,0.0,0.2,0.05,300.0,0.0,25.9,60.9,32.35,0.0966,LOW,27.1,Stopped_Idle,72.9,YES
2026-06-22 12:38:48,100.0,0.0,0.21,0.05,320.0,0.0,25.9,60.9,32.66,0.101,LOW,24.97,Stopped_Idle,75.03,YES
2026-06-22 12:38:49,100.0,0.0,0.21,0.05,320.0,0.0,25.9,61.1,32.72,0.1045,LOW,24.87,Stopped_Idle,75.13,YES
2026-06-22 12:38:50,100.0,0.0,0.21,0.05,320.0,0.0,25.9,61.1,32.72,0.1045,LOW,24.87,Stopped_Idle,75.13,YES
2026-06-22 12:38:51,20.0,800.0,0.21,0.21,0.0,80.0,25.9,61.1,32.74,0.1058,LOW,88.83,Normal,11.17,NO
2026-06-22 12:38:52,20.0,800.0,0.21,0.21,0.0,80.0,26.0,61.1,32.95,0.1134,LOW,88.6,Normal,11.4,NO
2026-06-22 12:38:53,20.0,800.0,0.21,0.21,0.0,80.0,26.0,61.1,32.95,0.1134,LOW,88.6,Normal,11.4,NO
2026-06-22 12:38:54,20.0,800.0,0.21,0.21,0.0,80.0,25.9,60.9,32.98,0.1221,LOW,88.34,Normal,11.66,NO
2026-06-22 12:38:55,20.0,800.0,0.21,0.21,0.0,80.0,25.9,60.9,32.98,0.1221,LOW,88.34,Normal,11.66,NO
2026-06-22 12:38:56,40.0,600.0,0.21,0.17,23.53,60.0,26.0,61.3,33.17,0.1278,LOW,77.81,Normal,22.19,NO
2026-06-22 12:38:57,40.0,600.0,0.21,0.17,23.53,60.0,26.0,61.3,33.2,0.1298,LOW,77.75,Normal,22.25,NO
2026-06-22 12:38:58,40.0,600.0,0.21,0.17,23.53,60.0,26.0,61.0,33.2,0.1299,LOW,77.75,Normal,22.25,NO
2026-06-22 12:38:59,40.0,600.0,0.21,0.17,23.53,60.0,26.0,61.0,33.16,0.1272,LOW,77.83,Normal,22.17,NO
2026-06-22 12:39:00,40.0,600.0,0.2,0.17,17.65,60.0,25.9,61.6,32.83,0.1289,LOW,78.37,Normal,21.63,NO
2026-06-22 12:39:01,40.0,600.0,0.2,0.17,17.65,60.0,25.9,61.6,32.83,0.1289,LOW,78.37,Normal,21.63,NO
2026-06-22 12:39:02,60.0,400.0,0.18,0.13,38.46,40.0,25.9,61.6,32.31,0.1271,LOW,68.34,Mechanical_Vibration,31.66,NO
2026-06-22 12:39:03,60.0,400.0,0.21,0.13,61.54,40.0,26.1,61.7,33.19,0.1225,LOW,66.17,Mechanical_Vibration,33.83,NO
2026-06-22 12:39:04,60.0,400.0,0.21,0.13,61.54,40.0,26.1,61.7,33.19,0.1225,LOW,66.17,Mechanical_Vibration,33.83,NO
2026-06-22 12:39:05,60.0,400.0,0.21,0.13,61.54,40.0,26.0,61.8,33.66,0.1608,LOW,65.02,Overload,34.98,NO
2026-06-22 12:39:06,60.0,400.0,0.21,0.13,61.54,40.0,26.0,61.8,33.66,0.161,LOW,65.02,Overload,34.98,NO
2026-06-22 12:39:07,80.0,200.0,0.21,0.09,133.33,20.0,26.0,62.1,33.43,0.1451,LOW,50.31,Mechanical_Vibration,49.69,YES
2026-06-22 12:39:08,80.0,200.0,0.21,0.09,133.33,20.0,26.0,62.1,33.24,0.1326,LOW,50.69,Mechanical_Vibration,49.31,YES
2026-06-22 12:39:09,80.0,200.0,0.21,0.09,133.33,20.0,26.0,62.1,33.24,0.1326,LOW,50.69,Mechanical_Vibration,49.31,YES
2026-06-22 12:39:10,80.0,200.0,0.21,0.09,133.33,20.0,26.0,62.2,32.94,0.1124,LOW,51.3,Mechanical_Vibration,48.7,YES
2026-06-22 12:39:11,80.0,200.0,0.2,0.09,122.22,20.0,26.0,61.9,32.48,0.0989,LOW,52.81,Mechanical_Vibration,47.19,YES
2026-06-22 12:39:12,80.0,200.0,0.2,0.09,122.22,20.0,26.0,61.9,32.48,0.0989,LOW,52.81,Mechanical_Vibration,47.19,YES
2026-06-22 12:39:13,100.0,0.0,0.2,0.05,300.0,0.0,26.0,61.9,32.33,0.0884,LOW,27.35,Stopped_Idle,72.65,YES
2026-06-22 12:39:14,100.0,0.0,0.2,0.05,300.0,0.0,26.0,62.7,32.2,0.0801,LOW,27.6,Stopped_Idle,72.4,YES
2026-06-22 12:39:15,100.0,0.0,0.21,0.05,320.0,0.0,26.0,62.7,32.26,0.0673,NONE,25.98,Stopped_Idle,74.02,YES
2026-06-22 12:39:16,100.0,0.0,0.19,0.05,280.0,0.0,26.1,61.7,31.05,0.0135,NONE,31.59,Stopped_Idle,68.41,YES
2026-06-22 12:39:17,100.0,0.0,0.19,0.05,280.0,0.0,26.1,61.7,30.85,0.0,NONE,32.0,Stopped_Idle,68.0,YES
2026-06-22 12:39:18,20.0,800.0,0.19,0.21,9.52,80.0,26.0,61.2,30.75,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:19,20.0,800.0,0.19,0.21,9.52,80.0,26.0,61.2,30.75,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:19,20.0,800.0,0.19,0.21,9.52,80.0,26.0,61.2,30.75,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:20,20.0,800.0,0.2,0.21,4.76,80.0,26.0,61.2,31.0,0.0,NONE,91.52,Normal,8.48,NO
2026-06-22 12:39:21,20.0,800.0,0.2,0.21,4.76,80.0,26.0,61.2,31.0,0.0,NONE,91.52,Normal,8.48,NO
2026-06-22 12:39:22,20.0,800.0,0.19,0.21,9.52,80.0,26.1,61.3,30.85,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:23,20.0,800.0,0.19,0.21,9.52,80.0,26.0,61.2,30.75,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:24,20.0,800.0,0.19,0.21,9.52,80.0,26.0,61.2,30.75,0.0,NONE,91.05,Normal,8.95,NO
2026-06-22 12:39:25,40.0,600.0,0.2,0.17,17.65,60.0,26.0,61.2,31.0,0.0,NONE,82.23,Normal,17.77,NO
2026-06-22 12:39:26,40.0,600.0,0.19,0.17,11.76,60.0,26.1,61.0,30.85,0.0,NONE,82.82,Normal,17.18,NO
2026-06-22 12:39:27,40.0,600.0,0.21,0.17,23.53,60.0,26.1,61.0,31.35,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:39:28,40.0,600.0,0.21,0.17,23.53,60.0,26.1,61.1,31.35,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:39:29,40.0,600.0,0.21,0.17,23.53,60.0,26.1,61.1,31.35,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:39:30,40.0,600.0,0.21,0.17,23.53,60.0,26.1,61.1,31.35,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:39:31,60.0,400.0,0.12,0.13,7.69,40.0,26.1,61.0,29.38,0.0184,NONE,74.68,Normal,25.32,NO
2026-06-22 12:39:32,60.0,400.0,0.06,0.13,53.85,40.0,26.0,60.9,27.89,0.0258,NONE,69.84,Mechanical_Vibration,30.16,NO
2026-06-22 12:39:33,60.0,400.0,0.06,0.13,53.85,40.0,26.0,60.9,27.89,0.0258,NONE,69.84,Mechanical_Vibration,30.16,NO
2026-06-22 12:39:34,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.0,29.05,0.0966,LOW,67.72,Mechanical_Vibration,32.28,NO
2026-06-22 12:39:35,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.0,29.05,0.0966,LOW,67.72,Mechanical_Vibration,32.28,NO
2026-06-22 12:39:36,80.0,200.0,0.06,0.09,33.33,20.0,26.1,61.0,29.17,0.1049,LOW,61.52,Stopped_Idle,38.48,NO
2026-06-22 12:39:37,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.1,29.56,0.1143,LOW,62.35,Stopped_Idle,37.65,NO
2026-06-22 12:39:38,80.0,200.0,0.06,0.09,33.33,20.0,26.1,61.1,29.37,0.1177,LOW,61.14,Stopped_Idle,38.86,NO
2026-06-22 12:39:39,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.0,29.82,0.1311,LOW,61.85,Stopped_Idle,38.15,NO
2026-06-22 12:39:40,80.0,200.0,0.05,0.09,44.44,20.0,26.1,61.0,29.54,0.1463,LOW,59.17,Stopped_Idle,40.83,YES
2026-06-22 12:39:41,80.0,200.0,0.05,0.09,44.44,20.0,26.1,61.0,29.54,0.1463,LOW,59.17,Stopped_Idle,40.83,YES
2026-06-22 12:39:42,100.0,0.0,0.09,0.05,80.0,0.0,26.1,61.1,30.47,0.1415,LOW,47.76,Stopped_Idle,52.24,YES
2026-06-22 12:39:43,100.0,0.0,0.07,0.05,40.0,0.0,26.1,61.1,29.82,0.131,LOW,52.07,Stopped_Idle,47.93,YES
2026-06-22 12:39:44,100.0,0.0,0.12,0.05,140.0,0.0,26.1,60.8,30.96,0.1237,LOW,42.29,Stopped_Idle,57.71,YES
2026-06-22 12:39:45,100.0,0.0,0.08,0.05,60.0,0.0,26.1,60.8,29.15,0.0699,NONE,51.9,Stopped_Idle,48.1,YES
2026-06-22 12:39:46,100.0,0.0,0.16,0.05,220.0,0.0,26.2,60.7,30.99,0.0529,NONE,36.41,Stopped_Idle,63.59,YES
2026-06-22 12:39:47,20.0,800.0,0.04,0.21,80.95,80.0,26.2,60.7,28.67,0.0983,LOW,80.96,Normal,19.04,NO
2026-06-22 12:39:48,20.0,800.0,0.2,0.21,4.76,80.0,26.1,60.9,33.62,0.1678,LOW,86.49,Normal,13.51,NO
2026-06-22 12:39:49,20.0,800.0,0.1,0.21,52.38,80.0,26.1,60.9,31.87,0.2182,MEDIUM,80.22,Mechanical_Vibration,19.78,NO
2026-06-22 12:39:50,20.0,800.0,0.07,0.21,66.67,80.0,26.1,61.0,31.73,0.2586,MEDIUM,77.58,Mechanical_Vibration,22.42,NO
2026-06-22 12:39:51,20.0,800.0,0.04,0.21,80.95,80.0,26.1,61.0,30.87,0.2511,MEDIUM,76.37,Mechanical_Vibration,23.63,NO
2026-06-22 12:39:52,20.0,800.0,0.04,0.21,80.95,80.0,26.1,61.0,30.87,0.2511,MEDIUM,76.37,Mechanical_Vibration,23.63,NO
2026-06-22 12:39:53,40.0,600.0,0.09,0.17,47.06,60.0,26.1,60.7,32.8,0.2965,MEDIUM,70.4,Mechanical_Vibration,29.6,NO
2026-06-22 12:39:54,40.0,600.0,0.12,0.17,29.41,60.0,26.1,60.7,33.79,0.3124,MEDIUM,71.69,Mechanical_Vibration,28.31,NO
2026-06-22 12:39:55,40.0,600.0,0.05,0.17,70.59,60.0,26.1,60.9,32.14,0.3193,MEDIUM,67.36,Mechanical_Vibration,32.64,NO
2026-06-22 12:39:56,40.0,600.0,0.08,0.17,52.94,60.0,26.1,60.9,32.89,0.3193,MEDIUM,69.13,Mechanical_Vibration,30.87,NO
2026-06-22 12:39:57,40.0,600.0,0.02,0.17,88.24,60.0,26.1,61.0,31.47,0.3249,MEDIUM,65.43,Mechanical_Vibration,34.57,NO
2026-06-22 12:39:58,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.0,31.92,0.2881,MEDIUM,61.97,Mechanical_Vibration,38.03,NO
2026-06-22 12:39:59,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.0,31.92,0.2881,MEDIUM,61.97,Mechanical_Vibration,38.03,NO
2026-06-22 12:40:00,60.0,400.0,0.04,0.13,69.23,40.0,26.0,60.8,29.76,0.1837,LOW,63.57,Mechanical_Vibration,36.43,NO
2026-06-22 12:40:01,60.0,400.0,0.04,0.13,69.23,40.0,26.0,60.8,29.76,0.1837,LOW,63.57,Mechanical_Vibration,36.43,NO
2026-06-22 12:40:02,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.1,29.74,0.1425,LOW,66.34,Overheating,33.66,NO
2026-06-22 12:40:03,60.0,400.0,0.06,0.13,53.85,40.0,26.1,61.1,29.72,0.1415,LOW,66.37,Overheating,33.63,NO
2026-06-22 12:40:04,80.0,200.0,0.08,0.09,11.11,20.0,26.1,60.8,29.89,0.1196,LOW,63.3,Stopped_Idle,36.7,NO
2026-06-22 12:40:05,80.0,200.0,0.07,0.09,22.22,20.0,26.1,60.8,29.41,0.1037,LOW,62.67,Stopped_Idle,37.33,NO
2026-06-22 12:40:06,80.0,200.0,0.1,0.09,11.11,20.0,26.1,61.1,30.18,0.1055,LOW,63.72,Mechanical_Vibration,36.28,NO
2026-06-22 12:40:07,80.0,200.0,0.08,0.09,11.11,20.0,26.1,61.1,29.68,0.1055,LOW,63.72,Stopped_Idle,36.28,NO
2026-06-22 12:40:08,80.0,200.0,0.08,0.09,11.11,20.0,26.1,61.1,29.68,0.1055,LOW,63.72,Stopped_Idle,36.28,NO
2026-06-22 12:40:09,80.0,200.0,0.14,0.09,55.56,20.0,26.1,60.8,31.31,0.1142,LOW,59.02,Mechanical_Vibration,40.98,YES
2026-06-22 12:40:10,100.0,0.0,0.11,0.05,120.0,0.0,26.1,60.8,30.59,0.1159,LOW,44.52,Stopped_Idle,55.48,YES
2026-06-22 12:40:11,100.0,0.0,0.11,0.05,120.0,0.0,26.1,60.8,30.59,0.1159,LOW,44.52,Stopped_Idle,55.48,YES
2026-06-22 12:40:12,100.0,0.0,0.14,0.05,180.0,0.0,26.2,60.8,31.01,0.0875,LOW,39.38,Stopped_Idle,60.62,YES
2026-06-22 12:40:13,100.0,0.0,0.17,0.05,240.0,0.0,26.2,60.9,31.57,0.075,LOW,33.75,Stopped_Idle,66.25,YES
2026-06-22 12:40:14,100.0,0.0,0.17,0.05,240.0,0.0,26.2,60.9,31.47,0.0683,NONE,33.95,Stopped_Idle,66.05,YES
2026-06-22 12:40:15,20.0,800.0,0.04,0.21,80.95,80.0,26.1,60.7,28.53,0.0955,LOW,81.04,Normal,18.96,NO
2026-06-22 12:40:16,20.0,800.0,0.04,0.21,80.95,80.0,26.1,60.7,28.53,0.0955,LOW,81.04,Normal,18.96,NO
2026-06-22 12:40:17,20.0,800.0,0.15,0.21,28.57,80.0,26.1,60.7,32.15,0.1534,LOW,84.54,Normal,15.46,NO
2026-06-22 12:40:18,20.0,800.0,0.08,0.21,61.9,80.0,26.1,60.6,30.52,0.1611,LOW,80.98,Normal,19.02,NO
2026-06-22 12:40:19,20.0,800.0,0.08,0.21,61.9,80.0,26.1,60.6,30.52,0.1611,LOW,80.98,Normal,19.02,NO
2026-06-22 12:40:20,20.0,800.0,0.2,0.21,4.76,80.0,26.1,60.7,33.52,0.1612,LOW,86.69,Normal,13.31,NO
2026-06-22 12:40:21,40.0,600.0,0.02,0.17,88.24,60.0,26.1,60.7,28.91,0.1542,LOW,70.55,Normal,29.45,NO
2026-06-22 12:40:22,40.0,600.0,0.0,0.17,100.0,60.0,26.1,60.7,28.64,0.1696,LOW,68.91,Normal,31.09,NO
2026-06-22 12:40:23,40.0,600.0,0.03,0.17,82.35,60.0,26.1,60.7,29.83,0.1987,LOW,69.8,Normal,30.2,NO
2026-06-22 12:40:24,40.0,600.0,0.02,0.17,88.24,60.0,26.2,60.8,29.79,0.206,MEDIUM,69.0,Normal,31.0,NO
2026-06-22 12:40:25,40.0,600.0,0.04,0.17,76.47,60.0,26.2,60.8,31.1,0.2598,MEDIUM,68.56,Mechanical_Vibration,31.44,NO
2026-06-22 12:40:26,40.0,600.0,0.04,0.17,76.47,60.0,26.2,60.8,31.1,0.2598,MEDIUM,68.56,Mechanical_Vibration,31.44,NO
2026-06-22 12:40:27,60.0,400.0,0.08,0.13,38.46,40.0,26.1,60.8,32.0,0.2601,MEDIUM,64.35,Mechanical_Vibration,35.65,NO
2026-06-22 12:40:28,60.0,400.0,0.12,0.13,7.69,40.0,26.1,61.0,32.9,0.2535,MEDIUM,67.63,Mechanical_Vibration,32.37,NO
2026-06-22 12:40:29,60.0,400.0,0.12,0.13,7.69,40.0,26.1,61.0,32.9,0.2535,MEDIUM,67.63,Mechanical_Vibration,32.37,NO
2026-06-22 12:40:30,60.0,400.0,0.16,0.13,23.08,40.0,26.1,61.2,34.39,0.2859,MEDIUM,65.12,Mechanical_Vibration,34.88,NO
2026-06-22 12:40:31,60.0,400.0,0.16,0.13,23.08,40.0,26.1,61.2,34.39,0.2859,MEDIUM,65.12,Mechanical_Vibration,34.88,NO
2026-06-22 12:40:32,80.0,200.0,0.15,0.09,66.67,20.0,26.1,61.2,34.11,0.2839,MEDIUM,52.82,Mechanical_Vibration,47.18,YES
2026-06-22 12:40:33,80.0,200.0,0.15,0.09,66.67,20.0,26.1,61.2,34.11,0.2839,MEDIUM,52.82,Mechanical_Vibration,47.18,YES
2026-06-22 12:41:00,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.3,31.08,0.215,MEDIUM,59.33,Mechanical_Vibration,40.67,YES
2026-06-22 12:41:00,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.3,31.08,0.215,MEDIUM,59.33,Mechanical_Vibration,40.67,YES
2026-06-22 12:41:01,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.3,31.08,0.215,MEDIUM,59.33,Mechanical_Vibration,40.67,YES
2026-06-22 12:41:02,80.0,200.0,0.07,0.09,22.22,20.0,26.1,61.3,31.08,0.215,MEDIUM,59.33,Mechanical_Vibration,40.67,YES
2026-06-22 12:41:04,80.0,200.0,0.05,0.09,44.44,20.0,26.2,61.1,32.03,0.3056,MEDIUM,54.39,Mechanical_Vibration,45.61,YES
2026-06-22 12:41:05,80.0,200.0,0.05,0.09,44.44,20.0,26.2,61.1,32.03,0.3056,MEDIUM,54.39,Mechanical_Vibration,45.61,YES
2026-06-22 12:41:06,80.0,200.0,0.05,0.09,44.44,20.0,26.2,61.1,32.03,0.3056,MEDIUM,54.39,Mechanical_Vibration,45.61,YES
2026-06-22 12:41:10,100.0,0.0,0.21,0.05,320.0,0.0,26.2,60.9,35.11,0.2438,MEDIUM,20.69,Mechanical_Vibration,79.31,YES
2026-06-22 12:41:11,100.0,0.0,0.21,0.05,320.0,0.0,26.2,60.9,35.11,0.2438,MEDIUM,20.69,Mechanical_Vibration,79.31,YES
2026-06-22 12:41:12,100.0,0.0,0.21,0.05,320.0,0.0,26.2,60.9,35.11,0.2438,MEDIUM,20.69,Mechanical_Vibration,79.31,YES
2026-06-22 12:49:28,100.0,0.0,0.09,0.05,80.0,0.0,26.3,61.8,28.55,0.0,NONE,52.0,Stopped_Idle,48.0,YES
2026-06-22 12:49:28,100.0,0.0,0.09,0.05,80.0,0.0,26.3,61.8,28.55,0.0,NONE,52.0,Stopped_Idle,48.0,YES
2026-06-22 12:49:29,100.0,0.0,0.15,0.05,200.0,0.0,26.3,61.8,30.05,0.0,NONE,40.0,Stopped_Idle,60.0,YES
2026-06-22 12:49:29,100.0,0.0,0.15,0.05,200.0,0.0,26.3,61.8,30.05,0.0,NONE,40.0,Stopped_Idle,60.0,YES
2026-06-22 12:49:30,100.0,0.0,0.11,0.05,120.0,0.0,26.3,61.7,29.05,0.0,NONE,48.0,Stopped_Idle,52.0,YES
2026-06-22 12:49:31,100.0,0.0,0.11,0.05,120.0,0.0,26.3,61.7,29.05,0.0,NONE,48.0,Stopped_Idle,52.0,YES
2026-06-22 12:49:32,100.0,0.0,0.05,0.05,0.0,0.0,26.3,61.6,27.55,0.0,NONE,60.0,Stopped_Idle,40.0,NO
2026-06-22 12:49:33,100.0,0.0,0.05,0.05,0.0,0.0,26.3,61.6,27.55,0.0,NONE,60.0,Stopped_Idle,40.0,NO
2026-06-22 12:49:33,100.0,0.0,0.05,0.05,0.0,0.0,26.3,61.6,27.55,0.0,NONE,60.0,Stopped_Idle,40.0,NO
2026-06-22 12:49:34,20.0,800.0,0.07,0.21,66.67,80.0,26.3,61.6,28.05,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:49:35,20.0,800.0,0.05,0.21,76.19,80.0,26.2,61.7,27.45,0.0,NONE,84.38,Normal,15.62,NO
2026-06-22 12:49:36,20.0,800.0,0.05,0.21,76.19,80.0,26.2,61.7,27.45,0.0,NONE,84.38,Normal,15.62,NO
2026-06-22 12:49:37,20.0,800.0,0.05,0.21,76.19,80.0,26.3,61.8,27.55,0.0,NONE,84.38,Normal,15.62,NO
2026-06-22 12:49:38,20.0,800.0,0.05,0.21,76.19,80.0,26.3,61.8,27.55,0.0,NONE,84.38,Normal,15.62,NO
2026-06-22 12:49:39,20.0,800.0,0.05,0.21,76.19,80.0,26.3,61.8,27.55,0.0,NONE,84.38,Normal,15.62,NO
2026-06-22 12:49:40,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.8,27.55,0.0,NONE,76.94,Normal,23.06,NO
2026-06-22 12:49:41,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.8,27.55,0.0,NONE,76.94,Normal,23.06,NO
2026-06-22 12:49:42,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.8,27.55,0.0,NONE,76.94,Normal,23.06,NO
2026-06-22 12:49:43,40.0,600.0,0.08,0.17,52.94,60.0,26.3,61.7,28.3,0.0,NONE,78.71,Normal,21.29,NO
2026-06-22 12:49:44,40.0,600.0,0.08,0.17,52.94,60.0,26.3,61.7,28.3,0.0,NONE,78.71,Normal,21.29,NO
2026-06-22 12:49:45,60.0,400.0,0.05,0.13,61.54,40.0,26.3,61.7,27.55,0.0,NONE,69.85,Mechanical_Vibration,30.15,NO
2026-06-22 12:49:46,60.0,400.0,0.11,0.13,15.38,40.0,26.3,61.6,29.05,0.0,NONE,74.46,Mechanical_Vibration,25.54,NO
2026-06-22 12:49:47,60.0,400.0,0.06,0.13,53.85,40.0,26.3,61.6,27.8,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:49:48,60.0,400.0,0.14,0.13,7.69,40.0,26.3,61.8,29.8,0.0,NONE,75.23,Normal,24.77,NO
2026-06-22 12:49:49,60.0,400.0,0.09,0.13,30.77,40.0,26.3,61.8,28.55,0.0,NONE,72.92,Mechanical_Vibration,27.08,NO
2026-06-22 12:49:50,60.0,400.0,0.09,0.13,30.77,40.0,26.3,61.8,28.55,0.0,NONE,72.92,Mechanical_Vibration,27.08,NO
2026-06-22 12:49:51,80.0,200.0,0.11,0.09,22.22,20.0,26.3,61.6,29.05,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:49:52,80.0,200.0,0.11,0.09,22.22,20.0,26.3,61.6,29.05,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:49:53,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.7,30.55,0.0,NONE,59.11,Mechanical_Vibration,40.89,YES
2026-06-22 12:49:54,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.6,30.55,0.0,NONE,59.11,Mechanical_Vibration,40.89,YES
2026-06-22 12:49:55,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.6,30.55,0.0,NONE,59.11,Mechanical_Vibration,40.89,YES
2026-06-22 12:49:56,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,30.3,0.0,NONE,38.0,Stopped_Idle,62.0,YES
2026-06-22 12:49:57,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,30.3,0.0,NONE,38.0,Stopped_Idle,62.0,YES
